SymptomID,Symptom,Code
1552,DryCough;Fever;SoreThroat;SputumProduction;,049727002011833005123979008386661006301365009162397003404684003248599002
1553,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
1554,DryCough;Fever;,049727002011833005123979008386661006
1555,Headache;Fatigue;Fever;Chill;SputumProduction;,022253000025064002105721009084229001123979008386661006248456009043724002404684003248599002
1556,Headache;DryCough;Chill;,022253000025064002049727002011833005248456009043724002
1557,Myalgia;DryCough;Fatigue;Fever;SputumProduction;,022253000404640003049727002011833005105721009084229001123979008386661006404684003248599002
1558,Fever;,123979008386661006
1559,Fever;Dyspnea;Diarrhea;SputumProduction;,123979008386661006230145002267036007300373008062315008404684003248599002
1560,Fatigue;Fever;Dyspnea;Chill;SoreThroat;SputumProduction;,105721009084229001123979008386661006230145002267036007248456009043724002301365009162397003404684003248599002
1561,SoreThroat;,301365009162397003
1562,DryCough;Fever;,049727002011833005123979008386661006
1563,DryCough;Fever;,049727002011833005123979008386661006
1564,Fever;,123979008386661006
1565,Fatigue;Fever;Nausea;SputumProduction;,105721009084229001123979008386661006386617003422587007404684003248599002
1566,Fever;Nausea;SputumProduction;,123979008386661006386617003422587007404684003248599002
1567,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
1568,Headache;SputumProduction;,022253000025064002404684003248599002
1569,Myalgia;DryCough;Fever;SputumProduction;,022253000404640003049727002011833005123979008386661006404684003248599002
1570,DryCough;SputumProduction;,049727002011833005404684003248599002
1571,DryCough;Fever;,049727002011833005123979008386661006
1572,DryCough;Fatigue;SputumProduction;,049727002011833005105721009084229001404684003248599002
1573,Myalgia;DryCough;Fever;SoreThroat;SputumProduction;,022253000404640003049727002011833005123979008386661006301365009162397003404684003248599002
1574,Hemoptysis;Fever;SoreThroat;SputumProduction;,022253000066857006123979008386661006301365009162397003404684003248599002
1575,Headache;DryCough;Fever;SputumProduction;,022253000025064002049727002011833005123979008386661006404684003248599002
1576,Headache;Fatigue;Fever;SputumProduction;,022253000025064002105721009084229001123979008386661006404684003248599002
1577,Myalgia;DryCough;Fever;Dyspnea;,022253000404640003049727002011833005123979008386661006230145002267036007
1578,Fatigue;Fever;,105721009084229001123979008386661006
1579,Headache;Fever;,022253000025064002123979008386661006
1580,Headache;DryCough;Fever;,022253000025064002049727002011833005123979008386661006
1581,Fatigue;Chill;Vomiting;SputumProduction;,105721009084229001248456009043724002300359004422400008404684003248599002
1582,DryCough;Fever;Diarrhea;Nausea;,049727002011833005123979008386661006300373008062315008386617003422587007
1583,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
1584,DryCough;Fever;ConjunctivalHyperemia;,049727002011833005123979008386661006246875002193894004
1585,Fever;SputumProduction;,123979008386661006404684003248599002
1586,Myalgia;DryCough;Fatigue;Fever;Chill;,022253000404640003049727002011833005105721009084229001123979008386661006248456009043724002
1587,Fever;SputumProduction;,123979008386661006404684003248599002
1588,Myalgia;DryCough;Fever;,022253000404640003049727002011833005123979008386661006
1589,Fever;SputumProduction;,123979008386661006404684003248599002
1590,Headache;Myalgia;DryCough;Fatigue;Fever;SoreThroat;,022253000025064002022253000404640003049727002011833005105721009084229001123979008386661006301365009162397003
1591,Headache;DryCough;Fever;,022253000025064002049727002011833005123979008386661006
1592,Fever;,123979008386661006
1593,DryCough;Fever;ConjunctivalHyperemia;SoreThroat;Nausea;SputumProduction;,049727002011833005123979008386661006246875002193894004301365009162397003386617003422587007404684003248599002
1594,DryCough;Fatigue;SputumProduction;,049727002011833005105721009084229001404684003248599002
1595,Headache;DryCough;Nausea;,022253000025064002049727002011833005386617003422587007
1596,Fever;SputumProduction;,123979008386661006404684003248599002
1597,Headache;,022253000025064002
1598,Headache;Fever;,022253000025064002123979008386661006
1599,Fatigue;Fever;,105721009084229001123979008386661006
1600,Headache;Myalgia;DryCough;Fatigue;Fever;Dyspnea;SoreThroat;,022253000025064002022253000404640003049727002011833005105721009084229001123979008386661006230145002267036007301365009162397003
1601,DryCough;Fever;,049727002011833005123979008386661006
1602,Fever;Dyspnea;Nausea;,123979008386661006230145002267036007386617003422587007
1603,Fever;Vomiting;,123979008386661006300359004422400008
1604,Fever;,123979008386661006
1605,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1606,DryCough;Fatigue;Fever;SoreThroat;SputumProduction;,049727002011833005105721009084229001123979008386661006301365009162397003404684003248599002
1607,DryCough;Fever;Dyspnea;Diarrhea;,049727002011833005123979008386661006230145002267036007300373008062315008
1608,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1609,Headache;DryCough;Fatigue;Fever;Dyspnea;SoreThroat;SputumProduction;,022253000025064002049727002011833005105721009084229001123979008386661006230145002267036007301365009162397003404684003248599002
1610,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1611,DryCough;Fatigue;Fever;Dyspnea;SputumProduction;,049727002011833005105721009084229001123979008386661006230145002267036007404684003248599002
1612,Myalgia;Fever;Dyspnea;SoreThroat;,022253000404640003123979008386661006230145002267036007301365009162397003
1613,Headache;SputumProduction;,022253000025064002404684003248599002
1614,Myalgia;Fever;Dyspnea;,022253000404640003123979008386661006230145002267036007
1615,DryCough;Fever;,049727002011833005123979008386661006
1616,Headache;Fatigue;Fever;SputumProduction;,022253000025064002105721009084229001123979008386661006404684003248599002
1617,Myalgia;Hemoptysis;DryCough;Fever;SputumProduction;,022253000404640003022253000066857006049727002011833005123979008386661006404684003248599002
1618,DryCough;Fever;,049727002011833005123979008386661006
1619,Myalgia;DryCough;Fever;Dyspnea;SputumProduction;,022253000404640003049727002011833005123979008386661006230145002267036007404684003248599002
1620,DryCough;Fever;,049727002011833005123979008386661006
1621,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1622,Fever;Chill;SoreThroat;,123979008386661006248456009043724002301365009162397003
1623,DryCough;Fatigue;,049727002011833005105721009084229001
1624,Headache;DryCough;Fever;Chill;SputumProduction;,022253000025064002049727002011833005123979008386661006248456009043724002404684003248599002
1625,DryCough;Fatigue;Fever;Dyspnea;SputumProduction;,049727002011833005105721009084229001123979008386661006230145002267036007404684003248599002
1626,Headache;Myalgia;DryCough;Fever;SputumProduction;,022253000025064002022253000404640003049727002011833005123979008386661006404684003248599002
1627,DryCough;Fever;Dyspnea;SputumProduction;,049727002011833005123979008386661006230145002267036007404684003248599002
1628,Fever;Chill;,123979008386661006248456009043724002
1629,SputumProduction;,404684003248599002
1630,DryCough;Fatigue;SoreThroat;SputumProduction;,049727002011833005105721009084229001301365009162397003404684003248599002
1631,Myalgia;DryCough;Fever;,022253000404640003049727002011833005123979008386661006
1632,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
1633,Headache;DryCough;Fatigue;Dyspnea;,022253000025064002049727002011833005105721009084229001230145002267036007
1634,DryCough;Fatigue;Fever;Dyspnea;SoreThroat;SputumProduction;,049727002011833005105721009084229001123979008386661006230145002267036007301365009162397003404684003248599002
1635,DryCough;Fever;Dyspnea;,049727002011833005123979008386661006230145002267036007
1636,Myalgia;Fever;Dyspnea;SputumProduction;,022253000404640003123979008386661006230145002267036007404684003248599002
1637,DryCough;Fatigue;Fever;Diarrhea;,049727002011833005105721009084229001123979008386661006300373008062315008
1638,Fever;Dyspnea;SoreThroat;,123979008386661006230145002267036007301365009162397003
1639,Headache;DryCough;Fatigue;Fever;Dyspnea;Chill;,022253000025064002049727002011833005105721009084229001123979008386661006230145002267036007248456009043724002
1640,DryCough;Fever;Dyspnea;,049727002011833005123979008386661006230145002267036007
1641,Myalgia;DryCough;,022253000404640003049727002011833005
1642,Fatigue;Fever;SputumProduction;,105721009084229001123979008386661006404684003248599002
1643,DryCough;,049727002011833005
1644,Myalgia;DryCough;Fever;SputumProduction;,022253000404640003049727002011833005123979008386661006404684003248599002
1645,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
1646,DryCough;Fatigue;Fever;SputumProduction;,049727002011833005105721009084229001123979008386661006404684003248599002
1647,Myalgia;Fatigue;Fever;,022253000404640003105721009084229001123979008386661006
1648,Fever;Dyspnea;Chill;,123979008386661006230145002267036007248456009043724002
1649,Fever;Nausea;,123979008386661006386617003422587007
1650,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
1651,DryCough;Fever;Dyspnea;SoreThroat;,049727002011833005123979008386661006230145002267036007301365009162397003
1652,Headache;Myalgia;DryCough;Fever;SputumProduction;,022253000025064002022253000404640003049727002011833005123979008386661006404684003248599002
1653,Myalgia;DryCough;Fatigue;,022253000404640003049727002011833005105721009084229001
1654,DryCough;Fever;SoreThroat;SputumProduction;,049727002011833005123979008386661006301365009162397003404684003248599002
1655,Fever;SputumProduction;,123979008386661006404684003248599002
1656,Fever;,123979008386661006
1657,Myalgia;Fatigue;Fever;Dyspnea;,022253000404640003105721009084229001123979008386661006230145002267036007
1658,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
1659,Fatigue;Fever;,105721009084229001123979008386661006
1660,Fever;SputumProduction;,123979008386661006404684003248599002
1661,Fever;SputumProduction;,123979008386661006404684003248599002
1662,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
1663,DryCough;Fever;Chill;,049727002011833005123979008386661006248456009043724002
1664,Fever;SputumProduction;,123979008386661006404684003248599002
1665,Myalgia;DryCough;Fever;SputumProduction;,022253000404640003049727002011833005123979008386661006404684003248599002
1666,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1667,Fever;Nausea;,123979008386661006386617003422587007
1668,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
1669,Fatigue;Fever;Chill;,105721009084229001123979008386661006248456009043724002
1670,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1671,Fever;Vomiting;SputumProduction;,123979008386661006300359004422400008404684003248599002
1672,Myalgia;Fever;,022253000404640003123979008386661006
1673,Fatigue;Fever;Dyspnea;Chill;,105721009084229001123979008386661006230145002267036007248456009043724002
1674,Fever;SputumProduction;,123979008386661006404684003248599002
1675,Fatigue;Fever;Dyspnea;,105721009084229001123979008386661006230145002267036007
1676,Fever;SputumProduction;,123979008386661006404684003248599002
1677,DryCough;Fatigue;Fever;,049727002011833005105721009084229001123979008386661006
1678,DryCough;Fever;SputumProduction;,049727002011833005123979008386661006404684003248599002
1679,Fatigue;Fever;,105721009084229001123979008386661006
1680,DryCough;Fever;SoreThroat;,049727002011833005123979008386661006301365009162397003
1681,Headache;DryCough;Fever;Chill;SputumProduction;,022253000025064002049727002011833005123979008386661006248456009043724002404684003248599002
1682,Fatigue;Fever;SoreThroat;Nausea;,105721009084229001123979008386661006301365009162397003386617003422587007
1683,Myalgia;DryCough;Fever;Chill;,022253000404640003049727002011833005123979008386661006248456009043724002
1684,Headache;Fatigue;Fever;,022253000025064002105721009084229001123979008386661006
1685,Headache;DryCough;Fever;Dyspnea;,022253000025064002049727002011833005123979008386661006230145002267036007
1686,DryCough;Fever;SoreThroat;SputumProduction;,049727002011833005123979008386661006301365009162397003404684003248599002
1687,Hemoptysis;DryCough;Fever;SputumProduction;,022253000066857006049727002011833005123979008386661006404684003248599002
1688,Headache;Fatigue;Fever;Chill;SputumProduction;,022253000025064002105721009084229001123979008386661006248456009043724002404684003248599002
1689,Hemoptysis;DryCough;Fever;Chill;SputumProduction;,022253000066857006049727002011833005123979008386661006248456009043724002404684003248599002
1690,Headache;DryCough;Fatigue;Fever;Nausea;,022253000025064002049727002011833005105721009084229001123979008386661006386617003422587007
1691,DryCough;Fever;Dyspnea;SputumProduction;,049727002011833005123979008386661006230145002267036007404684003248599002
1692,DryCough;Fatigue;Fever;SoreThroat;SputumProduction;,049727002011833005105721009084229001123979008386661006301365009162397003404684003248599002
1693,Fever;SoreThroat;SputumProduction;,123979008386661006301365009162397003404684003248599002
1694,Fatigue;Fever;,105721009084229001123979008386661006
1695,DryCough;Fever;,049727002011833005123979008386661006
1696,DryCough;Fever;Diarrhea;,049727002011833005123979008386661006300373008062315008
